"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Uzbekistan","2009","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2016","1401754","1"
"Uzbekistan","2009","Total","Female","1","Estimate - de jure","Final figure, complete","2016","300251","1"
"Uzbekistan","2009","Total","Female","2","Estimate - de jure","Final figure, complete","2016","277517","1"
"Uzbekistan","2009","Total","Female","3","Estimate - de jure","Final figure, complete","2016","258472","1"
"Uzbekistan","2009","Total","Female","4","Estimate - de jure","Final figure, complete","2016","254362","1"
"Uzbekistan","2009","Total","Female","5","Estimate - de jure","Final figure, complete","2016","247729","1"
"Uzbekistan","2009","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2016","1234904","1"
"Uzbekistan","2009","Total","Female","6","Estimate - de jure","Final figure, complete","2016","245057","1"
"Uzbekistan","2009","Total","Female","7","Estimate - de jure","Final figure, complete","2016","246049","1"
"Uzbekistan","2009","Total","Female","8","Estimate - de jure","Final figure, complete","2016","244473","1"
"Uzbekistan","2009","Total","Female","9","Estimate - de jure","Final figure, complete","2016","251596","1"
"Uzbekistan","2009","Total","Female","10","Estimate - de jure","Final figure, complete","2016","256897","1"
"Uzbekistan","2009","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2016","1429296","1"
"Uzbekistan","2009","Total","Female","11","Estimate - de jure","Final figure, complete","2016","270458","1"
"Uzbekistan","2009","Total","Female","12","Estimate - de jure","Final figure, complete","2016","289221","1"
"Uzbekistan","2009","Total","Female","13","Estimate - de jure","Final figure, complete","2016","304700","1"
"Uzbekistan","2009","Total","Female","14","Estimate - de jure","Final figure, complete","2016","308020","1"
"Uzbekistan","2009","Total","Female","15","Estimate - de jure","Final figure, complete","2016","308409","1"
"Uzbekistan","2009","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2016","1580449","1"
"Uzbekistan","2009","Total","Female","16","Estimate - de jure","Final figure, complete","2016","318413","1"
"Uzbekistan","2009","Total","Female","17","Estimate - de jure","Final figure, complete","2016","326744","1"
"Uzbekistan","2009","Total","Female","18","Estimate - de jure","Final figure, complete","2016","321505","1"
"Uzbekistan","2009","Total","Female","19","Estimate - de jure","Final figure, complete","2016","305378","1"
"Uzbekistan","2009","Total","Female","20","Estimate - de jure","Final figure, complete","2016","302008","1"
"Uzbekistan","2009","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2016","1499427","1"
"Uzbekistan","2009","Total","Female","21","Estimate - de jure","Final figure, complete","2016","307050","1"
"Uzbekistan","2009","Total","Female","22","Estimate - de jure","Final figure, complete","2016","306723","1"
"Uzbekistan","2009","Total","Female","23","Estimate - de jure","Final figure, complete","2016","299384","1"
"Uzbekistan","2009","Total","Female","24","Estimate - de jure","Final figure, complete","2016","284262","1"
"Uzbekistan","2009","Total","Female","25","Estimate - de jure","Final figure, complete","2016","266360","1"
"Uzbekistan","2009","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2016","1218525","1"
"Uzbekistan","2009","Total","Female","26","Estimate - de jure","Final figure, complete","2016","252180","1"
"Uzbekistan","2009","Total","Female","27","Estimate - de jure","Final figure, complete","2016","242223","1"
"Uzbekistan","2009","Total","Female","28","Estimate - de jure","Final figure, complete","2016","232670","1"
"Uzbekistan","2009","Total","Female","29","Estimate - de jure","Final figure, complete","2016","225092","1"
"Uzbekistan","2009","Total","Female","30","Estimate - de jure","Final figure, complete","2016","217999","1"
"Uzbekistan","2009","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2016","1030565","1"
"Uzbekistan","2009","Total","Female","31","Estimate - de jure","Final figure, complete","2016","207503","1"
"Uzbekistan","2009","Total","Female","32","Estimate - de jure","Final figure, complete","2016","206138","1"
"Uzbekistan","2009","Total","Female","33","Estimate - de jure","Final figure, complete","2016","204218","1"
"Uzbekistan","2009","Total","Female","34","Estimate - de jure","Final figure, complete","2016","194707","1"
"Uzbekistan","2009","Total","Female","35","Estimate - de jure","Final figure, complete","2016","190199","1"
"Uzbekistan","2009","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2016","926202","1"
"Uzbekistan","2009","Total","Female","36","Estimate - de jure","Final figure, complete","2016","189559","1"
"Uzbekistan","2009","Total","Female","37","Estimate - de jure","Final figure, complete","2016","189613","1"
"Uzbekistan","2009","Total","Female","38","Estimate - de jure","Final figure, complete","2016","185096","1"
"Uzbekistan","2009","Total","Female","39","Estimate - de jure","Final figure, complete","2016","171735","1"
"Uzbekistan","2009","Total","Female","40","Estimate - de jure","Final figure, complete","2016","167652","1"
"Uzbekistan","2009","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2016","827857","1"
"Uzbekistan","2009","Total","Female","41","Estimate - de jure","Final figure, complete","2016","165851","1"
"Uzbekistan","2009","Total","Female","42","Estimate - de jure","Final figure, complete","2016","162901","1"
"Uzbekistan","2009","Total","Female","43","Estimate - de jure","Final figure, complete","2016","166197","1"
"Uzbekistan","2009","Total","Female","44","Estimate - de jure","Final figure, complete","2016","165256","1"
"Uzbekistan","2009","Total","Female","45","Estimate - de jure","Final figure, complete","2016","163950","1"
"Uzbekistan","2009","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2016","798320","1"
"Uzbekistan","2009","Total","Female","46","Estimate - de jure","Final figure, complete","2016","163157","1"
"Uzbekistan","2009","Total","Female","47","Estimate - de jure","Final figure, complete","2016","162076","1"
"Uzbekistan","2009","Total","Female","48","Estimate - de jure","Final figure, complete","2016","158491","1"
"Uzbekistan","2009","Total","Female","49","Estimate - de jure","Final figure, complete","2016","150646","1"
"Uzbekistan","2009","Total","Female","50","Estimate - de jure","Final figure, complete","2016","143593","1"
"Uzbekistan","2009","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2016","614692","1"
"Uzbekistan","2009","Total","Female","51","Estimate - de jure","Final figure, complete","2016","133834","1"
"Uzbekistan","2009","Total","Female","52","Estimate - de jure","Final figure, complete","2016","122514","1"
"Uzbekistan","2009","Total","Female","53","Estimate - de jure","Final figure, complete","2016","112438","1"
"Uzbekistan","2009","Total","Female","54","Estimate - de jure","Final figure, complete","2016","102313","1"
"Uzbekistan","2009","Total","Female","55","Estimate - de jure","Final figure, complete","2016","94122","1"
"Uzbekistan","2009","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2016","424865","1"
"Uzbekistan","2009","Total","Female","56","Estimate - de jure","Final figure, complete","2016","91262","1"
"Uzbekistan","2009","Total","Female","57","Estimate - de jure","Final figure, complete","2016","86719","1"
"Uzbekistan","2009","Total","Female","58","Estimate - de jure","Final figure, complete","2016","80986","1"
"Uzbekistan","2009","Total","Female","59","Estimate - de jure","Final figure, complete","2016","71776","1"
"Uzbekistan","2009","Total","Female","60","Estimate - de jure","Final figure, complete","2016","58694","1"
"Uzbekistan","2009","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2016","226563","1"
"Uzbekistan","2009","Total","Female","61","Estimate - de jure","Final figure, complete","2016","54505","1"
"Uzbekistan","2009","Total","Female","62","Estimate - de jure","Final figure, complete","2016","48966","1"
"Uzbekistan","2009","Total","Female","63","Estimate - de jure","Final figure, complete","2016","37206","1"
"Uzbekistan","2009","Total","Female","64","Estimate - de jure","Final figure, complete","2016","27192","1"
"Uzbekistan","2009","Total","Female","65","Estimate - de jure","Final figure, complete","2016","24519","1"
"Uzbekistan","2009","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2016","193443","1"
"Uzbekistan","2009","Total","Female","66","Estimate - de jure","Final figure, complete","2016","33303","1"
"Uzbekistan","2009","Total","Female","67","Estimate - de jure","Final figure, complete","2016","42690","1"
"Uzbekistan","2009","Total","Female","68","Estimate - de jure","Final figure, complete","2016","45499","1"
"Uzbekistan","2009","Total","Female","69","Estimate - de jure","Final figure, complete","2016","47432","1"
"Uzbekistan","2009","Total","Female","70","Estimate - de jure","Final figure, complete","2016","46225","1"
"Uzbekistan","2009","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2016","190019","1"
"Uzbekistan","2009","Total","Female","71","Estimate - de jure","Final figure, complete","2016","42003","1"
"Uzbekistan","2009","Total","Female","72","Estimate - de jure","Final figure, complete","2016","39964","1"
"Uzbekistan","2009","Total","Female","73","Estimate - de jure","Final figure, complete","2016","34378","1"
"Uzbekistan","2009","Total","Female","74","Estimate - de jure","Final figure, complete","2016","27449","1"
"Uzbekistan","2009","Total","Female","75","Estimate - de jure","Final figure, complete","2016","26315","1"
"Uzbekistan","2009","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2016","127454","1"
"Uzbekistan","2009","Total","Female","76","Estimate - de jure","Final figure, complete","2016","28942","1"
"Uzbekistan","2009","Total","Female","77","Estimate - de jure","Final figure, complete","2016","28382","1"
"Uzbekistan","2009","Total","Female","78","Estimate - de jure","Final figure, complete","2016","22167","1"
"Uzbekistan","2009","Total","Female","79","Estimate - de jure","Final figure, complete","2016","21648","1"
"Uzbekistan","2009","Total","Female","80","Estimate - de jure","Final figure, complete","2016","21467","1"
"Uzbekistan","2009","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2016","82237","1"
"Uzbekistan","2009","Total","Female","81","Estimate - de jure","Final figure, complete","2016","17353","1"
"Uzbekistan","2009","Total","Female","82","Estimate - de jure","Final figure, complete","2016","16592","1"
"Uzbekistan","2009","Total","Female","83","Estimate - de jure","Final figure, complete","2016","13267","1"
"Uzbekistan","2009","Total","Female","84","Estimate - de jure","Final figure, complete","2016","13558","1"
"Uzbekistan","2009","Total","Female","85 +","Estimate - de jure","Final figure, complete","2016","67011","1"
"Uzbekistan","2008","Total","Both Sexes","Total","Estimate - de jure","Final figure, complete","2016","27302782","1"
"Uzbekistan","2008","Total","Both Sexes","0","Estimate - de jure","Final figure, complete","2016","621242","1"
"Uzbekistan","2008","Total","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2016","2763600","1"
"Uzbekistan","2008","Total","Both Sexes","1","Estimate - de jure","Final figure, complete","2016","573093","1"
"Uzbekistan","2008","Total","Both Sexes","2","Estimate - de jure","Final figure, complete","2016","533647","1"
"Uzbekistan","2008","Total","Both Sexes","3","Estimate - de jure","Final figure, complete","2016","524508","1"
"Uzbekistan","2008","Total","Both Sexes","4","Estimate - de jure","Final figure, complete","2016","511110","1"
"Uzbekistan","2008","Total","Both Sexes","5","Estimate - de jure","Final figure, complete","2016","506020","1"
"Uzbekistan","2008","Total","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2016","2558115","1"
"Uzbekistan","2008","Total","Both Sexes","6","Estimate - de jure","Final figure, complete","2016","506657","1"
"Uzbekistan","2008","Total","Both Sexes","7","Estimate - de jure","Final figure, complete","2016","502391","1"
"Uzbekistan","2008","Total","Both Sexes","8","Estimate - de jure","Final figure, complete","2016","516169","1"
"Uzbekistan","2008","Total","Both Sexes","9","Estimate - de jure","Final figure, complete","2016","526878","1"
"Uzbekistan","2008","Total","Both Sexes","10","Estimate - de jure","Final figure, complete","2016","555398","1"
"Uzbekistan","2008","Total","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2016","3036481","1"
"Uzbekistan","2008","Total","Both Sexes","11","Estimate - de jure","Final figure, complete","2016","594844","1"
"Uzbekistan","2008","Total","Both Sexes","12","Estimate - de jure","Final figure, complete","2016","625245","1"
"Uzbekistan","2008","Total","Both Sexes","13","Estimate - de jure","Final figure, complete","2016","630240","1"
"Uzbekistan","2008","Total","Both Sexes","14","Estimate - de jure","Final figure, complete","2016","630754","1"
"Uzbekistan","2008","Total","Both Sexes","15","Estimate - de jure","Final figure, complete","2016","651237","1"
"Uzbekistan","2008","Total","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2016","3213851","1"
"Uzbekistan","2008","Total","Both Sexes","16","Estimate - de jure","Final figure, complete","2016","666182","1"
"Uzbekistan","2008","Total","Both Sexes","17","Estimate - de jure","Final figure, complete","2016","655634","1"
"Uzbekistan","2008","Total","Both Sexes","18","Estimate - de jure","Final figure, complete","2016","624865","1"
"Uzbekistan","2008","Total","Both Sexes","19","Estimate - de jure","Final figure, complete","2016","615933","1"
"Uzbekistan","2008","Total","Both Sexes","20","Estimate - de jure","Final figure, complete","2016","623596","1"
"Uzbekistan","2008","Total","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2016","2964548","1"
"Uzbekistan","2008","Total","Both Sexes","21","Estimate - de jure","Final figure, complete","2016","622925","1"
"Uzbekistan","2008","Total","Both Sexes","22","Estimate - de jure","Final figure, complete","2016","606141","1"
"Uzbekistan","2008","Total","Both Sexes","23","Estimate - de jure","Final figure, complete","2016","573741","1"
"Uzbekistan","2008","Total","Both Sexes","24","Estimate - de jure","Final figure, complete","2016","538145","1"
"Uzbekistan","2008","Total","Both Sexes","25","Estimate - de jure","Final figure, complete","2016","507958","1"
"Uzbekistan","2008","Total","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2016","2362420","1"
"Uzbekistan","2008","Total","Both Sexes","26","Estimate - de jure","Final figure, complete","2016","489070","1"
"Uzbekistan","2008","Total","Both Sexes","27","Estimate - de jure","Final figure, complete","2016","470664","1"
"Uzbekistan","2008","Total","Both Sexes","28","Estimate - de jure","Final figure, complete","2016","455120","1"
"Uzbekistan","2008","Total","Both Sexes","29","Estimate - de jure","Final figure, complete","2016","439608","1"
"Uzbekistan","2008","Total","Both Sexes","30","Estimate - de jure","Final figure, complete","2016","417800","1"
"Uzbekistan","2008","Total","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2016","2017697","1"
"Uzbekistan","2008","Total","Both Sexes","31","Estimate - de jure","Final figure, complete","2016","414618","1"
"Uzbekistan","2008","Total","Both Sexes","32","Estimate - de jure","Final figure, complete","2016","410552","1"
"Uzbekistan","2008","Total","Both Sexes","33","Estimate - de jure","Final figure, complete","2016","391122","1"
"Uzbekistan","2008","Total","Both Sexes","34","Estimate - de jure","Final figure, complete","2016","383605","1"
"Uzbekistan","2008","Total","Both Sexes","35","Estimate - de jure","Final figure, complete","2016","384693","1"
"Uzbekistan","2008","Total","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2016","1801690","1"
"Uzbekistan","2008","Total","Both Sexes","36","Estimate - de jure","Final figure, complete","2016","381087","1"
"Uzbekistan","2008","Total","Both Sexes","37","Estimate - de jure","Final figure, complete","2016","365424","1"
"Uzbekistan","2008","Total","Both Sexes","38","Estimate - de jure","Final figure, complete","2016","339768","1"
"Uzbekistan","2008","Total","Both Sexes","39","Estimate - de jure","Final figure, complete","2016","330718","1"
"Uzbekistan","2008","Total","Both Sexes","40","Estimate - de jure","Final figure, complete","2016","325009","1"
"Uzbekistan","2008","Total","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2016","1607029","1"
"Uzbekistan","2008","Total","Both Sexes","41","Estimate - de jure","Final figure, complete","2016","318284","1"
"Uzbekistan","2008","Total","Both Sexes","42","Estimate - de jure","Final figure, complete","2016","322151","1"
"Uzbekistan","2008","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2016","321405","1"
"Uzbekistan","2008","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2016","320180","1"
"Uzbekistan","2008","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2016","318938","1"
"Uzbekistan","2008","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2016","1528434","1"
"Uzbekistan","2008","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2016","318436","1"
"Uzbekistan","2008","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2016","312047","1"
"Uzbekistan","2008","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2016","296049","1"
"Uzbekistan","2008","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2016","282964","1"
"Uzbekistan","2008","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2016","263939","1"
"Uzbekistan","2008","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2016","1112067","1"
"Uzbekistan","2008","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2016","241069","1"
"Uzbekistan","2008","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2016","221405","1"
"Uzbekistan","2008","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2016","201192","1"
"Uzbekistan","2008","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2016","184462","1"
"Uzbekistan","2008","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2016","178179","1"
"Uzbekistan","2008","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2016","760083","1"
"Uzbekistan","2008","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2016","169218","1"
"Uzbekistan","2008","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2016","158098","1"
"Uzbekistan","2008","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2016","140142","1"
"Uzbekistan","2008","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2016","114446","1"
"Uzbekistan","2008","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2016","106246","1"
"Uzbekistan","2008","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2016","379137","1"
"Uzbekistan","2008","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2016","95558","1"
"Uzbekistan","2008","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2016","72825","1"
"Uzbekistan","2008","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2016","54224","1"
"Uzbekistan","2008","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2016","50284","1"
"Uzbekistan","2008","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2016","68236","1"
"Uzbekistan","2008","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2016","423850","1"
"Uzbekistan","2008","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2016","85487","1"
"Uzbekistan","2008","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2016","89404","1"
"Uzbekistan","2008","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2016","92005","1"
"Uzbekistan","2008","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2016","88718","1"
"Uzbekistan","2008","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2016","80001","1"
"Uzbekistan","2008","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2016","327279","1"
"Uzbekistan","2008","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2016","77002","1"
"Uzbekistan","2008","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2016","66872","1"
"Uzbekistan","2008","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2016","53362","1"
"Uzbekistan","2008","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2016","50042","1"
"Uzbekistan","2008","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2016","53201","1"
"Uzbekistan","2008","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2016","225552","1"
"Uzbekistan","2008","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2016","51168","1"
"Uzbekistan","2008","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2016","39943","1"
"Uzbekistan","2008","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2016","40492","1"
"Uzbekistan","2008","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2016","40748","1"
"Uzbekistan","2008","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2016","33263","1"
"Uzbekistan","2008","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2016","130618","1"
"Uzbekistan","2008","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2016","31569","1"
"Uzbekistan","2008","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2016","24346","1"
"Uzbekistan","2008","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2016","23051","1"
"Uzbekistan","2008","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2016","18389","1"
"Uzbekistan","2008","Total","Both Sexes","85 +","Estimate - de jure","Final figure, complete","2016","90331","1"
"Uzbekistan","2008","Total","Male","Total","Estimate - de jure","Final figure, complete","2016","13653947","1"
"Uzbekistan","2008","Total","Male","0","Estimate - de jure","Final figure, complete","2016","319744","1"
"Uzbekistan","2008","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2016","1422202","1"
"Uzbekistan","2008","Total","Male","1","Estimate - de jure","Final figure, complete","2016","294926","1"
"Uzbekistan","2008","Total","Male","2","Estimate - de jure","Final figure, complete","2016","274728","1"
"Uzbekistan","2008","Total","Male","3","Estimate - de jure","Final figure, complete","2016","269752","1"
"Uzbekistan","2008","Total","Male","4","Estimate - de jure","Final figure, complete","2016","263052","1"
"Uzbekistan","2008","Total","Male","5","Estimate - de jure","Final figure, complete","2016","260645","1"
"Uzbekistan","2008","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2016","1312744","1"
"Uzbekistan","2008","Total","Male","6","Estimate - de jure","Final figure, complete","2016","260346","1"
"Uzbekistan","2008","Total","Male","7","Estimate - de jure","Final figure, complete","2016","257660","1"
"Uzbekistan","2008","Total","Male","8","Estimate - de jure","Final figure, complete","2016","264357","1"
"Uzbekistan","2008","Total","Male","9","Estimate - de jure","Final figure, complete","2016","269736","1"
"Uzbekistan","2008","Total","Male","10","Estimate - de jure","Final figure, complete","2016","284687","1"
"Uzbekistan","2008","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2016","1554371","1"
"Uzbekistan","2008","Total","Male","11","Estimate - de jure","Final figure, complete","2016","305376","1"
"Uzbekistan","2008","Total","Male","12","Estimate - de jure","Final figure, complete","2016","320286","1"
"Uzbekistan","2008","Total","Male","13","Estimate - de jure","Final figure, complete","2016","321944","1"
"Uzbekistan","2008","Total","Male","14","Estimate - de jure","Final figure, complete","2016","322078","1"
"Uzbekistan","2008","Total","Male","15","Estimate - de jure","Final figure, complete","2016","332253","1"
"Uzbekistan","2008","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2016","1635790","1"
"Uzbekistan","2008","Total","Male","16","Estimate - de jure","Final figure, complete","2016","338749","1"
"Uzbekistan","2008","Total","Male","17","Estimate - de jure","Final figure, complete","2016","333301","1"
"Uzbekistan","2008","Total","Male","18","Estimate - de jure","Final figure, complete","2016","318569","1"
"Uzbekistan","2008","Total","Male","19","Estimate - de jure","Final figure, complete","2016","312918","1"
"Uzbekistan","2008","Total","Male","20","Estimate - de jure","Final figure, complete","2016","315410","1"
"Uzbekistan","2008","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2016","1494769","1"
"Uzbekistan","2008","Total","Male","21","Estimate - de jure","Final figure, complete","2016","314903","1"
"Uzbekistan","2008","Total","Male","22","Estimate - de jure","Final figure, complete","2016","305382","1"
"Uzbekistan","2008","Total","Male","23","Estimate - de jure","Final figure, complete","2016","288487","1"
"Uzbekistan","2008","Total","Male","24","Estimate - de jure","Final figure, complete","2016","270587","1"
"Uzbekistan","2008","Total","Male","25","Estimate - de jure","Final figure, complete","2016","254760","1"
"Uzbekistan","2008","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2016","1187720","1"
"Uzbekistan","2008","Total","Male","26","Estimate - de jure","Final figure, complete","2016","245905","1"
"Uzbekistan","2008","Total","Male","27","Estimate - de jure","Final figure, complete","2016","237118","1"
"Uzbekistan","2008","Total","Male","28","Estimate - de jure","Final figure, complete","2016","229187","1"
"Uzbekistan","2008","Total","Male","29","Estimate - de jure","Final figure, complete","2016","220750","1"
"Uzbekistan","2008","Total","Male","30","Estimate - de jure","Final figure, complete","2016","209532","1"
"Uzbekistan","2008","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2016","1011503","1"
"Uzbekistan","2008","Total","Male","31","Estimate - de jure","Final figure, complete","2016","207824","1"
"Uzbekistan","2008","Total","Male","32","Estimate - de jure","Final figure, complete","2016","205671","1"
"Uzbekistan","2008","Total","Male","33","Estimate - de jure","Final figure, complete","2016","195725","1"
"Uzbekistan","2008","Total","Male","34","Estimate - de jure","Final figure, complete","2016","192751","1"
"Uzbekistan","2008","Total","Male","35","Estimate - de jure","Final figure, complete","2016","194571","1"
"Uzbekistan","2008","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2016","895004","1"
"Uzbekistan","2008","Total","Male","36","Estimate - de jure","Final figure, complete","2016","190826","1"
"Uzbekistan","2008","Total","Male","37","Estimate - de jure","Final figure, complete","2016","179689","1"
"Uzbekistan","2008","Total","Male","38","Estimate - de jure","Final figure, complete","2016","167414","1"
"Uzbekistan","2008","Total","Male","39","Estimate - de jure","Final figure, complete","2016","162504","1"
"Uzbekistan","2008","Total","Male","40","Estimate - de jure","Final figure, complete","2016","158592","1"
"Uzbekistan","2008","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2016","779886","1"
"Uzbekistan","2008","Total","Male","41","Estimate - de jure","Final figure, complete","2016","154864","1"
"Uzbekistan","2008","Total","Male","42","Estimate - de jure","Final figure, complete","2016","155369","1"
"Uzbekistan","2008","Total","Male","43","Estimate - de jure","Final figure, complete","2016","155556","1"
"Uzbekistan","2008","Total","Male","44","Estimate - de jure","Final figure, complete","2016","155505","1"
"Uzbekistan","2008","Total","Male","45","Estimate - de jure","Final figure, complete","2016","155100","1"
"Uzbekistan","2008","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2016","746773","1"
"Uzbekistan","2008","Total","Male","46","Estimate - de jure","Final figure, complete","2016","155663","1"
"Uzbekistan","2008","Total","Male","47","Estimate - de jure","Final figure, complete","2016","152787","1"
"Uzbekistan","2008","Total","Male","48","Estimate - de jure","Final figure, complete","2016","144646","1"
"Uzbekistan","2008","Total","Male","49","Estimate - de jure","Final figure, complete","2016","138577","1"
"Uzbekistan","2008","Total","Male","50","Estimate - de jure","Final figure, complete","2016","129291","1"
"Uzbekistan","2008","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2016","542625","1"
"Uzbekistan","2008","Total","Male","51","Estimate - de jure","Final figure, complete","2016","117744","1"
"Uzbekistan","2008","Total","Male","52","Estimate - de jure","Final figure, complete","2016","108146","1"
"Uzbekistan","2008","Total","Male","53","Estimate - de jure","Final figure, complete","2016","98039","1"
"Uzbekistan","2008","Total","Male","54","Estimate - de jure","Final figure, complete","2016","89405","1"
"Uzbekistan","2008","Total","Male","55","Estimate - de jure","Final figure, complete","2016","85919","1"
"Uzbekistan","2008","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2016","365440","1"
"Uzbekistan","2008","Total","Male","56","Estimate - de jure","Final figure, complete","2016","81465","1"
"Uzbekistan","2008","Total","Male","57","Estimate - de jure","Final figure, complete","2016","76007","1"
"Uzbekistan","2008","Total","Male","58","Estimate - de jure","Final figure, complete","2016","67270","1"
"Uzbekistan","2008","Total","Male","59","Estimate - de jure","Final figure, complete","2016","54779","1"
"Uzbekistan","2008","Total","Male","60","Estimate - de jure","Final figure, complete","2016","50712","1"
"Uzbekistan","2008","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2016","182926","1"
"Uzbekistan","2008","Total","Male","61","Estimate - de jure","Final figure, complete","2016","45642","1"
"Uzbekistan","2008","Total","Male","62","Estimate - de jure","Final figure, complete","2016","34901","1"
"Uzbekistan","2008","Total","Male","63","Estimate - de jure","Final figure, complete","2016","26473","1"
"Uzbekistan","2008","Total","Male","64","Estimate - de jure","Final figure, complete","2016","25198","1"
"Uzbekistan","2008","Total","Male","65","Estimate - de jure","Final figure, complete","2016","34136","1"
"Uzbekistan","2008","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2016","201934","1"
"Uzbekistan","2008","Total","Male","66","Estimate - de jure","Final figure, complete","2016","41711","1"
"Uzbekistan","2008","Total","Male","67","Estimate - de jure","Final figure, complete","2016","42462","1"
